NUMLINK,ResourceID,External_Identifier_Type,NMRW_External_Xref,External_Source
6018547,301842,LB2,14450,Cadw
6056197,301845,LB1,13187,Cadw
6025999,301847,LB1,11878,Cadw
6017900,301856,LB2,15217,Cadw
6032149,301857,LB1,10957,Cadw
6027488,301860,LB2*,11871,Cadw
6015093,301863,LB2,518,Cadw
6002758,301867,LB2,23745,Cadw
6052949,301889,SAM,CM324,Cadw
6062342,301891,SAM,MM231,Cadw
6050608,301892,LB2,17355,Cadw
6035604,301893,SAM,GM559,Cadw
6035603,301894,SAM,GM559,Cadw
6035602,301895,SAM,GM559,Cadw
6035601,301896,SAM,GM559,Cadw
6035600,301897,SAM,GM559,Cadw
6035599,301898,SAM,GM559,Cadw
6035598,301899,SAM,GM559,Cadw
6035641,301900,SAM,GM559,Cadw
6035640,301901,SAM,GM559,Cadw
6035639,301902,SAM,GM559,Cadw
6035638,301903,SAM,GM559,Cadw
6035637,301904,SAM,GM559,Cadw
6035636,301905,SAM,GM559,Cadw
6035635,301906,SAM,GM559,Cadw
6035634,301907,SAM,GM559,Cadw
6035615,301908,SAM,GM559,Cadw
6035614,301909,SAM,GM559,Cadw
6035613,301910,SAM,GM559,Cadw
6035612,301911,SAM,GM559,Cadw
6035611,301912,SAM,GM559,Cadw
6019545,301913,LB2,19771,Cadw
6035610,301914,SAM,BR412,Cadw
6035624,301920,SAM,BR325,Cadw
6035622,301922,SAM,BR413,Cadw
6035621,301923,SAM,BR413,Cadw
6025775,301942,SAM,CD087,Cadw
6002618,301955,LB2,22433,Cadw
6041211,301960,LB2,6805,Cadw
6003675,301971,LB2,18724,Cadw
6035931,301978,SAM,BR266,Cadw
6035922,301979,SAM,BR266,Cadw
6035930,301980,SAM,BR266,Cadw
6035923,301981,SAM,BR266,Cadw
6035929,301982,SAM,BR266,Cadw
6035924,301983,SAM,BR266,Cadw
6035928,301984,SAM,BR266,Cadw
6059428,301994,LB2,18052,Cadw
6015381,302010,LB2,24681,Cadw
6019193,302016,LB2,15091,Cadw
6062341,302018,LB2,21923,Cadw
6031176,302022,LB2,22779,Cadw
6029696,302028,LB2,20912,Cadw
6029696,302028,PRN,61090,Dyfed Historic Environment Record
6058030,302031,LB2,23946,Cadw
6008869,302034,PRN,671,Gwynedd Historic Environment Record
6030749,302037,SAM,CD051,Cadw
6030725,302038,SAM,CD125,Cadw
6008871,302041,PRN,673,Gwynedd Historic Environment Record
6008885,302042,PRN,674,Gwynedd Historic Environment Record
6008883,302044,PRN,664,Gwynedd Historic Environment Record
6008872,302045,PRN,665,Gwynedd Historic Environment Record
6008882,302046,PRN,666,Gwynedd Historic Environment Record
6008873,302047,PRN,4606,Gwynedd Historic Environment Record
6008881,302048,PRN,68,Gwynedd Historic Environment Record
6008880,302051,PRN,670,Gwynedd Historic Environment Record
6008875,302052,PRN,672,Gwynedd Historic Environment Record
6008898,302055,PRN,4558,Gwynedd Historic Environment Record
6008908,302056,PRN,4559,Gwynedd Historic Environment Record
6008907,302057,PRN,688,Gwynedd Historic Environment Record
6008903,302058,PRN,689,Gwynedd Historic Environment Record
6008904,302059,PRN,689,Gwynedd Historic Environment Record
6008905,302060,PRN,691,Gwynedd Historic Environment Record
6009494,302062,PRN,4693,Gwynedd Historic Environment Record
6026912,302069,LB2,10617,Cadw
6004708,302076,LB2,17380,Cadw
6004710,302078,LB2,18343,Cadw
6027156,302081,PGW2,PGW(Dy)51(CER),Cadw
6057422,302090,LB2,22832,Cadw
6043589,302104,LB2,13548,Cadw
6006983,302106,LB2,25606,Cadw
6017661,302122,LB2,20279,Cadw
6008991,302123,LB2,3601,Cadw
6004516,302124,LB2,22036,Cadw
6059426,302126,LB2*,21697,Cadw
6063024,302128,LB1,2477,Cadw
6063024,302128,SAM,MM002,Cadw
6022042,302134,LB2,13032,Cadw
6062665,302142,PRN,08573g,Glamorgan-Gwent Historic Environment Record
6010558,302147,LB2,3623,Cadw
6018310,302163,LB2,16573,Cadw
6018564,302185,LB2,15715,Cadw
6009652,302187,LB2,25342,Cadw
6050610,302200,LB2,24937,Cadw
6050880,302201,LB2,25016,Cadw
6006602,302225,LB2,16867,Cadw
6009309,302228,LB2,16519,Cadw
6055804,302229,LB1,13303,Cadw
6049959,302231,LB2,21505,Cadw
6063023,302240,LB2,24065,Cadw
6059424,302243,LB2,14110,Cadw
6050055,302246,LB2,15661,Cadw
6048308,302247,SAM,RD124,Cadw
6000436,302257,PRN,1217,Gwynedd Historic Environment Record
6001112,302258,SAM,AN033,Cadw
6000447,302261,PRN,3300,Gwynedd Historic Environment Record
6000447,302261,SAM,CN102,Cadw
6000446,302262,PRN,3298,Gwynedd Historic Environment Record
6000446,302262,SAM,CN102,Cadw
6000445,302263,PRN,1232,Gwynedd Historic Environment Record
6000445,302263,SAM,CN207,Cadw
6000619,302265,SAM,CN382(GWY),Cadw
6020832,302266,LB2,12468,Cadw
6000896,302268,SAM,AN012,Cadw
6000506,302271,SAM,CN011,Cadw
6000726,302274,SAM,AN035,Cadw
6000568,302276,SAM,CN276,Cadw
6000567,302277,SAM,CN271,Cadw
6000398,302281,SAM,CN087,Cadw
6000570,302283,SAM,CN408,Cadw
6000508,302285,SAM,CN395,Cadw
6001233,302287,SAM,CN104,Cadw
6001493,302291,SAM,CN296,Cadw
6001715,302295,SAM,CN101,Cadw
6001979,302298,SAM,AN083,Cadw
6001880,302306,SAM,AN088,Cadw
6002191,302307,SAM,AN081,Cadw
6002192,302308,SAM,AN081,Cadw
6001366,302309,SAM,CN096,Cadw
6001365,302310,SAM,CN097,Cadw
6001724,302313,SAM,CN394,Cadw
6001642,302318,SAM,CN249,Cadw
6001784,302323,SAM,AN148(ANG),Cadw
6001644,302325,SAM,CN076,Cadw
6001504,302326,SAM,CN383(GWY),Cadw
6002005,302327,SAM,AN098,Cadw
6002006,302328,SAM,AN158,Cadw
6001945,302329,SAM,AN090,Cadw
6002129,302330,SAM,AN080,Cadw
6002130,302331,SAM,AN030,Cadw
6001646,302332,SAM,CN155,Cadw
6001647,302336,SAM,CN028,Cadw
6002007,302339,SAM,AN091,Cadw
6002131,302341,SAM,AN110,Cadw
6001931,302343,SAM,AN149(ANG),Cadw
6001334,302344,SAM,CN279,Cadw
6001501,302349,SAM,CN110,Cadw
6002321,302353,SAM,CN105,Cadw
6002434,302357,SAM,CN106,Cadw
6002435,302359,SAM,CN107,Cadw
6002862,302361,SAM,AN089,Cadw
6002541,302362,SAM,CN100,Cadw
6003308,302364,SAM,AN112,Cadw
6002439,302368,SAM,CN112,Cadw
6002449,302370,SAM,CN111,Cadw
6003309,302374,SAM,AN003,Cadw
6002540,302375,SAM,CN384(GWY),Cadw
6002446,302376,SAM,CN310,Cadw
6002442,302381,SAM,CN213,Cadw
6002770,302384,SAM,CN143,Cadw
6002440,302385,SAM,CN311,Cadw
6002479,302393,SAM,CN154,Cadw
6002353,302396,SAM,CN067,Cadw
6002783,302402,SAM,AN022,Cadw
6003259,302404,SAM,AN047,Cadw
6002693,302412,SAM,CN148,Cadw
6002950,302415,SAM,CN034,Cadw
6002951,302416,LB2*,3869,Cadw
6002952,302417,SAM,CN079,Cadw
6002958,302418,LB1,3861,Cadw
6002785,302422,SAM,AN059,Cadw
6002784,302429,SAM,AN086,Cadw
6002786,302430,SAM,AN086,Cadw
6055371,302456,LB1,11227,Cadw
6003258,302457,SAM,AN155,Cadw
6002481,302461,SAM,CN280,Cadw
6002367,302462,SAM,CN389,Cadw
6002691,302463,SAM,CN265,Cadw
6003394,302466,SAM,AN040,Cadw
6003546,302467,SAM,AN078,Cadw
6003548,302471,SAM,AN150(ANG),Cadw
6003376,302472,SAM,AN077,Cadw
6003378,302473,SAM,AN076,Cadw
6003377,302474,SAM,AN125,Cadw
6003433,302476,SAM,AN067,Cadw
6003395,302477,SAM,AN070,Cadw
6003397,302478,SAM,AN069,Cadw
6003470,302479,LB2,24551,Cadw
6003340,302483,SAM,AN104,Cadw
6003343,302484,SAM,AN102,Cadw
6004487,302493,SAM,CN262,Cadw
6055229,302498,LB1,14148,Cadw
6055229,302498,SAM,GM005,Cadw
6004481,302500,SAM,CN267,Cadw
6004830,302501,SAM,CN188,Cadw
6004840,302502,SAM,CN400,Cadw
6005235,302503,SAM,AN085,Cadw
6005236,302504,SAM,AN084,Cadw
6004955,302506,SAM,AN071,Cadw
6005364,302509,SAM,AN093,Cadw
6005311,302510,SAM,AN095,Cadw
6004209,302515,SAM,CN387,Cadw
6004485,302517,SAM,CN277,Cadw
6004484,302518,SAM,CN277,Cadw
6004483,302519,SAM,CN277,Cadw
6059466,302521,LB2,13682,Cadw
6004837,302527,SAM,CN229,Cadw
6004836,302528,SAM,CN229,Cadw
6005361,302529,SAM,AN127,Cadw
6061863,302530,LB2,3072,Cadw
6004544,302537,SAM,CN388,Cadw
6004551,302542,PRN,2793,Gwynedd Historic Environment Record
6004551,302542,SAM,CN179,Cadw
6004550,302544,PRN,2791,Gwynedd Historic Environment Record
6005362,302548,LB2,5379,Cadw
6004549,302554,PRN,2779,Gwynedd Historic Environment Record
6004665,302557,LB1,4172,Cadw
6005237,302558,SAM,AN037,Cadw
6004044,302563,SAM,ME184,Cadw
6004382,302565,SAM,CN237,Cadw
6061447,302570,SAM,MM256,Cadw
6004129,302571,SAM,CN240,Cadw
6004210,302572,SAM,CN385,Cadw
6004833,302576,SAM,CN231,Cadw
6004832,302577,SAM,CN392,Cadw
6004831,302578,SAM,CN149,Cadw
6004667,302581,SAM,CN375,Cadw
6004274,302592,SAM,CN274,Cadw
6004530,302602,SAM,CN358,Cadw
6004446,302604,PRN,4050,Gwynedd Historic Environment Record
6004447,302605,PRN,4038,Gwynedd Historic Environment Record
6004761,302607,SAM,CN230,Cadw
6004775,302609,SAM,CN232,Cadw
6005167,302613,SAM,AN073,Cadw
6004898,302614,SAM,AN025,Cadw
6003891,302616,SAM,CN270,Cadw
6004269,302621,SAM,CN386,Cadw
6004268,302622,PRN,1360,Gwynedd Historic Environment Record
6004266,302624,PRN,1358,Gwynedd Historic Environment Record
6004288,302629,PRN,1362,Gwynedd Historic Environment Record
6004288,302629,SAM,CN298,Cadw
6004287,302630,PRN,2394,Gwynedd Historic Environment Record
6004287,302630,SAM,CN298,Cadw
6004139,302633,PRN,3374,Gwynedd Historic Environment Record
6004532,302636,PRN,597,Gwynedd Historic Environment Record
6004448,302637,PRN,4035,Gwynedd Historic Environment Record
6004445,302638,PRN,4034,Gwynedd Historic Environment Record
6004442,302639,PRN,4032,Gwynedd Historic Environment Record
6004604,302643,SAM,CN197,Cadw
6005162,302645,SAM,AN072,Cadw
6004899,302647,SAM,AN153,Cadw
6003626,302649,SAM,ME124,Cadw
6004067,302650,SAM,ME095,Cadw
6004286,302651,PRN,1370,Gwynedd Historic Environment Record
6004285,302652,PRN,1366,Gwynedd Historic Environment Record
6004284,302654,PRN,212,Gwynedd Historic Environment Record
6004283,302655,PRN,1367,Gwynedd Historic Environment Record
6004282,302656,PRN,2393,Gwynedd Historic Environment Record
6004281,302657,PRN,1364,Gwynedd Historic Environment Record
6004280,302658,PRN,1375,Gwynedd Historic Environment Record
6004279,302659,PRN,1368,Gwynedd Historic Environment Record
6004137,302660,PRN,3379,Gwynedd Historic Environment Record
6004136,302661,SAM,CN272,Cadw
6004444,302665,PRN,4040,Gwynedd Historic Environment Record
6004772,302667,SAM,CN226,Cadw
6004764,302668,SAM,CN233,Cadw
6004766,302672,SAM,CN227,Cadw
6004902,302675,SAM,AN074,Cadw
6004900,302676,SAM,AN074,Cadw
6002366,302677,SAM,CN294,Cadw
6004443,302678,PRN,4041,Gwynedd Historic Environment Record
6005365,302679,SAM,AN094,Cadw
6044480,302682,LB2,17183,Cadw
6004769,302683,SAM,CN232,Cadw
6004901,302685,SAM,AN128,Cadw
6003627,302690,SAM,ME073,Cadw
6003765,302694,SAM,ME056,Cadw
6003766,302696,SAM,ME016,Cadw
6003772,302699,SAM,ME158,Cadw
6004131,302705,SAM,CN246,Cadw
6004142,302707,SAM,CN247,Cadw
6005165,302712,SAM,CN073,Cadw
6003631,302713,SAM,ME088,Cadw
6003629,302714,SAM,ME054,Cadw
6003585,302716,SAM,ME053,Cadw
6003799,302717,SAM,ME159,Cadw
6006253,302719,SAM,ME153,Cadw
6003804,302722,SAM,ME004,Cadw
6003802,302723,SAM,ME113,Cadw
6003803,302724,SAM,ME064,Cadw
6003770,302726,SAM,ME120,Cadw
6003768,302728,SAM,ME161,Cadw
6004068,302729,SAM,ME098,Cadw
6004072,302730,SAM,ME098,Cadw
6004070,302732,SAM,ME057,Cadw
6004275,302733,SAM,ME265,Cadw
6004141,302734,LB2,20925,Cadw
6004602,302737,SAM,CN374,Cadw
6004600,302738,SAM,CN268,Cadw
6004601,302739,SAM,CN393,Cadw
6005474,302741,PRN,2974,Gwynedd Historic Environment Record
6005485,302742,PRN,2975,Gwynedd Historic Environment Record
6005475,302744,PRN,2979,Gwynedd Historic Environment Record
6005921,302747,SAM,ME259,Cadw
6006269,302754,SAM,ME065,Cadw
6006010,302757,SAM,ME162,Cadw
6006509,302758,SAM,ME057,Cadw
6006508,302759,SAM,ME057,Cadw
6006525,302760,SAM,ME188,Cadw
6006524,302762,SAM,ME058,Cadw
6006439,302763,SAM,ME096,Cadw
6006982,302765,SAM,CN119,Cadw
6007109,302767,SAM,AN001,Cadw
6007110,302768,LB1,5633,Cadw
6007110,302768,SAM,AN123,Cadw
6005530,302770,SAM,ME121,Cadw
6005476,302771,PRN,2972,Gwynedd Historic Environment Record
6005483,302772,PRN,2965,Gwynedd Historic Environment Record
6005483,302772,SAM,ME214,Cadw
6005477,302773,PRN,2790,Gwynedd Historic Environment Record
6005482,302774,PRN,2971,Gwynedd Historic Environment Record
6005478,302775,PRN,2968,Gwynedd Historic Environment Record
6005932,302778,SAM,ME087,Cadw
6005931,302779,SAM,ME085,Cadw
6005930,302780,SAM,ME084,Cadw
6006266,302785,SAM,ME156,Cadw
6006265,302786,SAM,ME007,Cadw
6006263,302789,SAM,ME129,Cadw
6006262,302790,SAM,ME136,Cadw
6006261,302791,SAM,ME055,Cadw
6014571,302793,PRN,105900,Clwyd-Powys Historic Environment Record
6014571,302793,LB2*,16593,Cadw
6006522,302795,SAM,ME135,Cadw
6006521,302797,SAM,ME058,Cadw
6006512,302799,SAM,ME134,Cadw
6006520,302800,SAM,ME133,Cadw
6006513,302801,SAM,ME059,Cadw
6006979,302807,SAM,CN056,Cadw
6005929,302809,SAM,ME083,Cadw
6005927,302811,SAM,ME085,Cadw
6005926,302812,SAM,ME083,Cadw
6006518,302821,SAM,ME165,Cadw
6006772,302823,SAM,ME149,Cadw
6006994,302825,SAM,CN263,Cadw
6006993,302826,SAM,CN259,Cadw
6005479,302832,SAM,ME167,Cadw
6005925,302833,SAM,ME102,Cadw
6005924,302834,SAM,ME103,Cadw
6005923,302835,SAM,ME086,Cadw
6005922,302836,SAM,ME086,Cadw
6006516,302838,SAM,ME060,Cadw
6006443,302841,SAM,ME110,Cadw
6006634,302846,SAM,CN253,Cadw
6006990,302854,SAM,CN359,Cadw
6006977,302857,SAM,CN343,Cadw
6005480,302862,SAM,ME075,Cadw
6005800,302863,SAM,ME139,Cadw
6006514,302868,SAM,ME144,Cadw
6006442,302869,SAM,ME061,Cadw
6006445,302871,SAM,ME062,Cadw
6003341,302874,SAM,AN103,Cadw
6006448,302876,SAM,ME144,Cadw
6006447,302878,SAM,ME140,Cadw
6006988,302883,SAM,CN347,Cadw
6005841,302887,SAM,ME105,Cadw
6005830,302890,SAM,ME125,Cadw
6006035,302891,SAM,ME138,Cadw
6007024,302896,SAM,CN366,Cadw
6007373,302898,SAM,CN346,Cadw
6007372,302899,SAM,CN344,Cadw
6007371,302900,SAM,CN345,Cadw
6007369,302902,SAM,CN245,Cadw
6005831,302907,SAM,ME151,Cadw
6005838,302908,SAM,ME151,Cadw
6005832,302909,SAM,ME151,Cadw
6005833,302911,SAM,ME068,Cadw
6005836,302912,SAM,ME151,Cadw
6007026,302922,SAM,CN367,Cadw
6007367,302926,SAM,CN244,Cadw
6006325,302931,SAM,ME131,Cadw
6007360,302942,SAM,CN250,Cadw
6005497,302943,SAM,ME041,Cadw
6005834,302944,SAM,ME241,Cadw
6006481,302945,SAM,ME130,Cadw
6007028,302950,SAM,CN371,Cadw
6007353,302958,SAM,CN342,Cadw
6007351,302960,PRN,380,Gwynedd Historic Environment Record
6005498,302965,SAM,ME043,Cadw
6005556,302966,SAM,ME008,Cadw
6005554,302968,SAM,ME244,Cadw
6005553,302969,SAM,ME244,Cadw
6006695,302972,SAM,ME172,Cadw
6055054,302975,LB2,11381,Cadw
6024170,302977,LB2,10516,Cadw
6006859,302978,SAM,CN251,Cadw
6007027,302979,SAM,CN161,Cadw
6007341,302985,PRN,381,Gwynedd Historic Environment Record
6007341,302985,SAM,CN341,Cadw
6002689,302988,SAM,CN238,Cadw
6007338,302991,SAM,CN185,Cadw
6008338,302994,SAM,ME115,Cadw
6009014,302997,SAM,CN360,Cadw
6009020,302998,SAM,CN370,Cadw
6009021,302999,SAM,CN361,Cadw
6009015,303003,SAM,CN360,Cadw
6009497,303005,PRN,456,Gwynedd Historic Environment Record
6009497,303005,SAM,CN398,Cadw
6009545,303006,PRN,463,Gwynedd Historic Environment Record
6009498,303007,PRN,483,Gwynedd Historic Environment Record
6009543,303009,PRN,457,Gwynedd Historic Environment Record
6009541,303011,PRN,4684,Gwynedd Historic Environment Record
6009540,303012,SAM,CN351,Cadw
6009019,303017,PRN,3765,Gwynedd Historic Environment Record
6009016,303018,SAM,CN362,Cadw
6009018,303019,PRN,3766,Gwynedd Historic Environment Record
6009539,303020,SAM,CN131,Cadw
6009538,303021,PRN,559,Gwynedd Historic Environment Record
6009538,303021,SAM,CN131,Cadw
6009537,303022,SAM,CN129,Cadw
6009506,303025,PRN,480,Gwynedd Historic Environment Record
6009506,303025,SAM,CN306,Cadw
6009504,303027,PRN,467,Gwynedd Historic Environment Record
6009503,303028,PRN,466,Gwynedd Historic Environment Record
6009500,303031,PRN,543,Gwynedd Historic Environment Record
6009499,303034,SAM,CN283,Cadw
6007906,303039,SAM,ME266,Cadw
6007904,303040,SAM,ME248,Cadw
6008093,303041,SAM,ME046,Cadw
6008339,303042,SAM,ME071,Cadw
6008633,303043,PRN,1521,Gwynedd Historic Environment Record
6008635,303044,PRN,1491,Gwynedd Historic Environment Record
6008799,303046,SAM,CN196,Cadw
6009536,303047,PRN,531,Gwynedd Historic Environment Record
6009535,303048,PRN,514,Gwynedd Historic Environment Record
6009534,303049,PRN,537,Gwynedd Historic Environment Record
6009533,303050,PRN,556,Gwynedd Historic Environment Record
6008148,303054,SAM,ME267,Cadw
6008340,303056,SAM,ME072,Cadw
6008341,303057,SAM,ME168,Cadw
6008634,303058,SAM,ME137,Cadw
6009017,303061,PRN,37804,Gwynedd Historic Environment Record
6008900,303063,PRN,690,Gwynedd Historic Environment Record
6009532,303064,PRN,4683,Gwynedd Historic Environment Record
6009530,303066,PRN,501,Gwynedd Historic Environment Record
6009530,303066,SAM,CN181,Cadw
6009529,303067,SAM,CN181,Cadw
6009528,303068,PRN,532,Gwynedd Historic Environment Record
6009528,303068,SAM,CN181,Cadw
6009527,303069,PRN,575,Gwynedd Historic Environment Record
6009527,303069,SAM,CN354,Cadw
6009526,303070,PRN,562,Gwynedd Historic Environment Record
6009526,303070,SAM,CN126,Cadw
6009525,303071,PRN,557,Gwynedd Historic Environment Record
6009524,303072,PRN,4678,Gwynedd Historic Environment Record
6009524,303072,SAM,CN340,Cadw
6009320,303073,PRN,728,Gwynedd Historic Environment Record
6009320,303073,SAM,CN339,Cadw
6008147,303074,SAM,ME035,Cadw
6008146,303075,SAM,ME021,Cadw
6009523,303079,SAM,CN157,Cadw
6009522,303080,PRN,548,Gwynedd Historic Environment Record
6009522,303080,SAM,CN181,Cadw
6009521,303081,PRN,549,Gwynedd Historic Environment Record
6009521,303081,SAM,CN181,Cadw
6009516,303082,SAM,CN157,Cadw
6009515,303083,SAM,CN157,Cadw
6009514,303084,SAM,CN317,Cadw
6009511,303087,SAM,CN157,Cadw
6009510,303088,SAM,CN157,Cadw
6009508,303090,PRN,569,Gwynedd Historic Environment Record
6009520,303091,PRN,565,Gwynedd Historic Environment Record
6009519,303092,PRN,4718,Gwynedd Historic Environment Record
6009518,303093,PRN,571,Gwynedd Historic Environment Record
6009517,303094,PRN,576,Gwynedd Historic Environment Record
6009517,303094,SAM,CN116,Cadw
6009314,303095,PRN,737,Gwynedd Historic Environment Record
6009315,303097,PRN,738,Gwynedd Historic Environment Record
6009318,303098,PRN,736,Gwynedd Historic Environment Record
6009318,303098,SAM,CN124,Cadw
6008993,303104,SAM,CN369,Cadw
6008878,303105,SAM,CN365,Cadw
6009448,303110,SAM,CN128,Cadw
6009242,303112,SAM,CN299,Cadw
6009241,303113,SAM,CN299,Cadw
6009239,303117,SAM,CN012,Cadw
6009238,303118,SAM,CN012,Cadw
6009237,303123,LB1,3233,Cadw
6009237,303123,SAM,CN014,Cadw
6056733,303124,LB2,18064,Cadw
6009651,303125,SAM,CN039,Cadw
6009451,303128,SAM,CN092,Cadw
6009236,303129,LB1,3233,Cadw
6009236,303129,SAM,CN014,Cadw
6009235,303130,LB1,3233,Cadw
6009235,303130,SAM,CN014,Cadw
6009234,303131,LB1,3233,Cadw
6009234,303131,SAM,CN014;CN147,Cadw
6009233,303132,SAM,CN014,Cadw
6010459,303135,SAM,CN378,Cadw
6010010,303138,SAM,MG147,Cadw
6010009,303139,SAM,MG332,Cadw
6010223,303140,SAM,ME226,Cadw
6010523,303143,SAM,DE046,Cadw
6010205,303151,SAM,ME081,Cadw
6010289,303152,SAM,ME049,Cadw
6010364,303155,SAM,DE004,Cadw
6010525,303156,SAM,DE078,Cadw
6010710,303157,SAM,CN325,Cadw
6010453,303164,SAM,DE273,Cadw
6009936,303169,SAM,MG312,Cadw
6010326,303172,SAM,ME254,Cadw
6010452,303175,SAM,DE128,Cadw
6038031,303191,SAM,RD204,Cadw
6045381,303229,LB2,9306,Cadw
6045192,303233,PRN,16033,Clwyd-Powys Historic Environment Record
6045192,303233,PRN,16232,Clwyd-Powys Historic Environment Record
6048450,303245,LB2,15339,Cadw
6060754,303246,LB2,22316,Cadw
6017472,303287,SAM,DE183,Cadw
6050805,303289,LB2,24740,Cadw
6009648,303291,LB2,25403,Cadw
6054016,303292,LB2,14564,Cadw
6010448,303306,SAM,DE095,Cadw
6010451,303307,SAM,DE095,Cadw
6009987,303308,SAM,MG209,Cadw
6009986,303321,SAM,MG065,Cadw
6010975,303329,SAM,MG314,Cadw
6048846,303340,SAM,RD050,Cadw
6007332,303344,LB2,3513,Cadw
6009231,303345,LB2,3263,Cadw
6010450,303365,SAM,DE097,Cadw
6010357,303366,SAM,DE118,Cadw
6010327,303367,SAM,ME253,Cadw
6010519,303368,SAM,DE077,Cadw
6010949,303369,PRN,1319,Clwyd-Powys Historic Environment Record
6010949,303369,SAM,MG149,Cadw
6010950,303370,PRN,1318,Clwyd-Powys Historic Environment Record
6010950,303370,SAM,MG164,Cadw
6010963,303371,SAM,MG179,Cadw
6046129,303372,LB2,8151,Cadw
6046129,303372,SAM,MG056,Cadw
6011008,303378,SAM,MG269,Cadw
6011006,303379,SAM,MG269,Cadw
6011007,303380,SAM,MG134,Cadw
6011034,303382,SAM,MG273,Cadw
6011042,303384,SAM,MG075,Cadw
6011040,303404,SAM,MG268,Cadw
6047980,303407,LB2,20843,Cadw
6011036,303409,PRN,499,Clwyd-Powys Historic Environment Record
6011036,303409,SAM,MG074,Cadw
6011091,303413,SAM,MG306,Cadw
6011144,303415,SAM,ME063,Cadw
6040470,303417,LB2,11500,Cadw
6011184,303419,SAM,ME016,Cadw
6011186,303420,SAM,ME067,Cadw
6017032,303422,LB2,19956,Cadw
6011185,303428,SAM,ME042,Cadw
6046859,303451,LB2,15300,Cadw
6011311,303453,SAM,DE011,Cadw
6011312,303455,SAM,DE253,Cadw
6011423,303466,SAM,DE087,Cadw
6011421,303472,SAM,DE086,Cadw
6011450,303494,SAM,DE228,Cadw
6011446,303495,SAM,DE228,Cadw
6011447,303497,SAM,DE283,Cadw
6011448,303498,SAM,DE076,Cadw
6011465,303499,SAM,DE197,Cadw
6011468,303500,SAM,DE197,Cadw
6011467,303502,SAM,DE282,Cadw
6052081,303503,LB1,5991,Cadw
6011501,303505,SAM,DE187,Cadw
6011502,303506,SAM,DE101,Cadw
6011513,303508,SAM,DE168,Cadw
6011514,303509,SAM,DE036,Cadw
6011534,303512,SAM,DE172,Cadw
6011536,303513,PRN,100549,Clwyd-Powys Historic Environment Record
6011536,303513,SAM,DE124,Cadw
6011535,303514,SAM,DE100,Cadw
6011672,303515,SAM,DE008,Cadw
6011673,303516,SAM,DE031,Cadw
6011692,303517,SAM,DE082,Cadw
6030328,303527,SAM,CD137,Cadw
6030395,303529,SAM,CD129,Cadw
6030394,303530,SAM,CD129,Cadw
6030417,303532,SAM,CM169,Cadw
6030419,303533,SAM,CD223,Cadw
6030446,303540,SAM,CD107,Cadw
6018311,303547,SAM,DE178,Cadw
6051027,303548,LB2,25017,Cadw
6030502,303551,SAM,CD160,Cadw
6030533,303553,SAM,CD057,Cadw
6030535,303554,SAM,CD057,Cadw
6030536,303556,SAM,CD132,Cadw
6030538,303557,SAM,CD131,Cadw
6030537,303558,SAM,CD226,Cadw
6030569,303559,SAM,CD021,Cadw
6030568,303561,SAM,CD108,Cadw
6030724,303564,SAM,CD125,Cadw
6030594,303565,SAM,CD163,Cadw
6030331,303566,SAM,CD022,Cadw
6030723,303567,SAM,CD267,Cadw
6047102,303568,LB2*,25578,Cadw
6030633,303569,SAM,CD167,Cadw
6030634,303570,SAM,CD164,Cadw
6030671,303571,SAM,CD170,Cadw
6030673,303572,SAM,CD168,Cadw
6030672,303573,SAM,CD266,Cadw
6030721,303575,SAM,CD025,Cadw
6030720,303576,SAM,CD011,Cadw
6030751,303578,SAM,CD024,Cadw
6030750,303579,SAM,CD050,Cadw
6030801,303580,SAM,CD101,Cadw
6030803,303581,SAM,CD236,Cadw
6013141,303586,SAM,FL129,Cadw
6030832,303587,SAM,CD099,Cadw
6030831,303588,SAM,CD169,Cadw
6030906,303590,SAM,CD098,Cadw
6030905,303591,SAM,CD027,Cadw
6030904,303592,SAM,CD028,Cadw
