ResourceID,External_Identifier_Type,NMRW_External_Xref,External_Source,ResourceID
d7a9ca0c-b6e4-4e04-a111-c34768995383,UKHO ID,7329,UK Hydrographic Office,d7a9ca0c-b6e4-4e04-a111-c34768995383
d8fe8a47-e230-4044-8fd7-a5a292f5099e,UKHO ID,11957,UK Hydrographic Office,d8fe8a47-e230-4044-8fd7-a5a292f5099e
daf2c951-d921-426e-85b9-2a1f50eb7d47,UKHO ID,12046,UK Hydrographic Office,daf2c951-d921-426e-85b9-2a1f50eb7d47
db20041c-2f9b-4f8c-a29b-b03441bd25c6,UKHO ID,10036,UK Hydrographic Office,db20041c-2f9b-4f8c-a29b-b03441bd25c6
dc16cdb5-f6ca-4264-b0b2-feb76b0e399b,UKHO ID,9983,UK Hydrographic Office,dc16cdb5-f6ca-4264-b0b2-feb76b0e399b
dc16df35-8f0c-4271-a85b-83bdfe8ec577,UKHO ID,10057,UK Hydrographic Office,dc16df35-8f0c-4271-a85b-83bdfe8ec577
dcab771e-5fcc-44de-8ab3-e75327f20403,UKHO ID,9929,UK Hydrographic Office,dcab771e-5fcc-44de-8ab3-e75327f20403
dcd3e00c-511d-4342-a9cf-b9ac163bb0e7,UKHO ID,7310,UK Hydrographic Office,dcd3e00c-511d-4342-a9cf-b9ac163bb0e7
dcededcc-80f9-420e-b7e4-f74bccc8edc6,UKHO ID,8183,UK Hydrographic Office,dcededcc-80f9-420e-b7e4-f74bccc8edc6
dcfc14ce-5671-402d-8bfa-dac327fc06e5,UKHO ID,7439,UK Hydrographic Office,dcfc14ce-5671-402d-8bfa-dac327fc06e5
ddb2f653-f6fa-4574-b980-76fd7e9d314d,UKHO ID,7437,UK Hydrographic Office,ddb2f653-f6fa-4574-b980-76fd7e9d314d
de35276d-88ff-474c-a3c6-4d452ae1046e,UKHO ID,7949,UK Hydrographic Office,de35276d-88ff-474c-a3c6-4d452ae1046e
df158f3e-faef-4afd-8ed1-442c4efb13cb,UKHO ID,7274,UK Hydrographic Office,df158f3e-faef-4afd-8ed1-442c4efb13cb
df3ce36a-17e5-4502-83b0-8fc77891f809,UKHO ID,12045,UK Hydrographic Office,df3ce36a-17e5-4502-83b0-8fc77891f809
df3d6380-92c8-48fd-a083-120fd546f30a,UKHO ID,11696,UK Hydrographic Office,df3d6380-92c8-48fd-a083-120fd546f30a
dfb72e85-960f-4468-bc8a-c0f59e7bff4a,UKHO ID,10018,UK Hydrographic Office,dfb72e85-960f-4468-bc8a-c0f59e7bff4a
e00a13ba-2ae5-4073-9804-8db2b0d777df,UKHO ID,7028,UK Hydrographic Office,e00a13ba-2ae5-4073-9804-8db2b0d777df
e03288a6-031f-4457-940b-26a07e69fe51,UKHO ID,12541,UK Hydrographic Office,e03288a6-031f-4457-940b-26a07e69fe51
e03d5e64-7014-4c3b-aa2f-dfdbac653629,UKHO ID,7377,UK Hydrographic Office,e03d5e64-7014-4c3b-aa2f-dfdbac653629
e06a7a05-ad75-415d-8008-1da8328e56a3,UKHO ID,7259,UK Hydrographic Office,e06a7a05-ad75-415d-8008-1da8328e56a3
e0e33635-8573-471e-9f91-1644560b10a1,UKHO ID,12112,UK Hydrographic Office,e0e33635-8573-471e-9f91-1644560b10a1
e1901fa3-14d5-43ff-9c8c-7bf574e187bf,UKHO ID,9873,UK Hydrographic Office,e1901fa3-14d5-43ff-9c8c-7bf574e187bf
e20d45b5-7003-4673-9c02-68142dc57807,UKHO ID,7438,UK Hydrographic Office,e20d45b5-7003-4673-9c02-68142dc57807
e23d78a9-b0ca-4b0a-8798-47142d9869f3,UKHO ID,12058,UK Hydrographic Office,e23d78a9-b0ca-4b0a-8798-47142d9869f3
e2f7c86f-c70a-4e84-ab0a-87b50e9ca015,UKHO ID,10004,UK Hydrographic Office,e2f7c86f-c70a-4e84-ab0a-87b50e9ca015
e36b1865-1ae1-4126-8e4e-b7cdf5e944fb,UKHO ID,12100,UK Hydrographic Office,e36b1865-1ae1-4126-8e4e-b7cdf5e944fb
e372a7dc-7dfa-4de9-8477-32f0bab9e6c6,UKHO ID,7491,UK Hydrographic Office,e372a7dc-7dfa-4de9-8477-32f0bab9e6c6
e3b6fe2d-0f81-4666-a36a-c9fa8608fe41,UKHO ID,12066,UK Hydrographic Office,e3b6fe2d-0f81-4666-a36a-c9fa8608fe41
e3e3f478-06b7-436b-afe7-075577b0a4a7,UKHO ID,7234,UK Hydrographic Office,e3e3f478-06b7-436b-afe7-075577b0a4a7
e45bcf20-215f-4fa5-924d-02bbd3d1f2d2,UKHO ID,8219,UK Hydrographic Office,e45bcf20-215f-4fa5-924d-02bbd3d1f2d2
e495d87e-e884-41f0-9612-4674710cbd19,UKHO ID,7336,UK Hydrographic Office,e495d87e-e884-41f0-9612-4674710cbd19
e4ee75ad-5d75-42ef-aa02-3880f75ea140,UKHO ID,11727,UK Hydrographic Office,e4ee75ad-5d75-42ef-aa02-3880f75ea140
e5b6bd7f-362e-46e4-9706-33a95fa3b722,UKHO ID,12543,UK Hydrographic Office,e5b6bd7f-362e-46e4-9706-33a95fa3b722
e64b2e8d-57b0-4bbe-9fdb-cbd61a59954e,UKHO ID,8220,UK Hydrographic Office,e64b2e8d-57b0-4bbe-9fdb-cbd61a59954e
e692d2e0-165c-4a0d-b126-383471187a8c,UKHO ID,12284,UK Hydrographic Office,e692d2e0-165c-4a0d-b126-383471187a8c
e6acc7bc-83e0-49e3-8173-09561147a947,UKHO ID,12040,UK Hydrographic Office,e6acc7bc-83e0-49e3-8173-09561147a947
e8ee0cbc-f0bd-4037-a9bf-fa021fceb2b0,UKHO ID,10037,UK Hydrographic Office,e8ee0cbc-f0bd-4037-a9bf-fa021fceb2b0
e98863ef-0196-4322-be3d-ebff76f90e10,UKHO ID,7701,UK Hydrographic Office,e98863ef-0196-4322-be3d-ebff76f90e10
e99aa37e-9c97-431e-a836-cd5debd9124c,UKHO ID,8182,UK Hydrographic Office,e99aa37e-9c97-431e-a836-cd5debd9124c
ea98bc62-c7d6-4a0e-8b57-8ad975f81eee,UKHO ID,7429,UK Hydrographic Office,ea98bc62-c7d6-4a0e-8b57-8ad975f81eee
eaa0e363-88af-4d85-9d05-dd1270df4ef6,UKHO ID,16119,UK Hydrographic Office,eaa0e363-88af-4d85-9d05-dd1270df4ef6
eaf95757-a867-4989-89ca-ec5d8f3ddde5,UKHO ID,9935,UK Hydrographic Office,eaf95757-a867-4989-89ca-ec5d8f3ddde5
eb4587e4-7ac1-43bf-a80b-4df4ab391d83,UKHO ID,10017,UK Hydrographic Office,eb4587e4-7ac1-43bf-a80b-4df4ab391d83
ec2a67be-3930-4029-a433-8e33fc0b850e,UKHO ID,10053,UK Hydrographic Office,ec2a67be-3930-4029-a433-8e33fc0b850e
ec401a39-c18a-4ec1-af9b-69980922f76c,UKHO ID,12504,UK Hydrographic Office,ec401a39-c18a-4ec1-af9b-69980922f76c
ec8ff19c-2ba0-48ca-9f2c-69f0583dd58e,UKHO ID,7327,UK Hydrographic Office,ec8ff19c-2ba0-48ca-9f2c-69f0583dd58e
ed075ddf-4705-4d13-8d75-e75543b1d68b,UKHO ID,11646,UK Hydrographic Office,ed075ddf-4705-4d13-8d75-e75543b1d68b
ed2ed057-3b0e-41c1-b5fb-f0b188a256b4,UKHO ID,11645,UK Hydrographic Office,ed2ed057-3b0e-41c1-b5fb-f0b188a256b4
edda2d40-c24e-4dcb-b4ae-13a35bfef18b,UKHO ID,7363,UK Hydrographic Office,edda2d40-c24e-4dcb-b4ae-13a35bfef18b
edefdd44-36ec-4924-9b2c-e035e60db77c,UKHO ID,12088,UK Hydrographic Office,edefdd44-36ec-4924-9b2c-e035e60db77c
ee474d59-26fb-492a-91ec-3f2051bc1f7c,UKHO ID,7314,UK Hydrographic Office,ee474d59-26fb-492a-91ec-3f2051bc1f7c
ee49388b-b76c-4854-92ca-6532b1ef4f9b,UKHO ID,12035,UK Hydrographic Office,ee49388b-b76c-4854-92ca-6532b1ef4f9b
eeb5523f-824c-4e93-a12d-322276f994f3,UKHO ID,11990,UK Hydrographic Office,eeb5523f-824c-4e93-a12d-322276f994f3
eec935c8-eb8f-463c-861b-7b2c2fbc85d7,UKHO ID,7000,UK Hydrographic Office,eec935c8-eb8f-463c-861b-7b2c2fbc85d7
ef2e5dd7-e954-4afa-b5bc-c7da5a0c8bc8,UKHO ID,8208,UK Hydrographic Office,ef2e5dd7-e954-4afa-b5bc-c7da5a0c8bc8
ef5f70de-fb4d-4e47-97b8-c41fdaf4735e,UKHO ID,9987,UK Hydrographic Office,ef5f70de-fb4d-4e47-97b8-c41fdaf4735e
ef68025d-d1ea-41d0-98d0-bd04b122e5bc,UKHO ID,11938,UK Hydrographic Office,ef68025d-d1ea-41d0-98d0-bd04b122e5bc
efbac8ff-88a2-409b-a926-e0852313c6d5,UKHO ID,12493,UK Hydrographic Office,efbac8ff-88a2-409b-a926-e0852313c6d5
efc366c5-1859-4b7a-bf7e-3d30b1f2e173,UKHO ID,11668,UK Hydrographic Office,efc366c5-1859-4b7a-bf7e-3d30b1f2e173
f084061d-6088-4a2c-b662-802973fbe07d,UKHO ID,12427,UK Hydrographic Office,f084061d-6088-4a2c-b662-802973fbe07d
f0a7540a-8787-4ed5-9c2e-36f54bf32c00,UKHO ID,7338,UK Hydrographic Office,f0a7540a-8787-4ed5-9c2e-36f54bf32c00
f0fe24a5-d0b3-468b-b7af-21f8decf473f,UKHO ID,12450,UK Hydrographic Office,f0fe24a5-d0b3-468b-b7af-21f8decf473f
f110d53d-8507-46fd-b043-681f270dc50b,UKHO ID,8156,UK Hydrographic Office,f110d53d-8507-46fd-b043-681f270dc50b
f18aa8ba-0b5a-4c1b-b3d6-302b585db3e4,UKHO ID,12503,UK Hydrographic Office,f18aa8ba-0b5a-4c1b-b3d6-302b585db3e4
f19636a2-67a2-4f47-a8b8-f83c79024e2f,UKHO ID,10109,UK Hydrographic Office,f19636a2-67a2-4f47-a8b8-f83c79024e2f
f1d45517-9217-471a-998a-deb6bc26f8db,UKHO ID,10038,UK Hydrographic Office,f1d45517-9217-471a-998a-deb6bc26f8db
f2c7596f-b84d-4229-95b1-5f985bd7647d,UKHO ID,12469,UK Hydrographic Office,f2c7596f-b84d-4229-95b1-5f985bd7647d
f31b6fb1-59aa-46ac-bb72-23f3845b3dbb,UKHO ID,11651,UK Hydrographic Office,f31b6fb1-59aa-46ac-bb72-23f3845b3dbb
f39dda78-a8f8-4d08-a9b1-281d56cac7f9,UKHO ID,7162,UK Hydrographic Office,f39dda78-a8f8-4d08-a9b1-281d56cac7f9
f426da18-a609-4560-83a6-17cae386f4fa,UKHO ID,11670,UK Hydrographic Office,f426da18-a609-4560-83a6-17cae386f4fa
f4b253a9-6458-41c7-9e09-10c5befdca69,UKHO ID,8263,UK Hydrographic Office,f4b253a9-6458-41c7-9e09-10c5befdca69
f5124047-eb6c-4b48-9104-99e02714273d,UKHO ID,9985,UK Hydrographic Office,f5124047-eb6c-4b48-9104-99e02714273d
f52322f0-17dd-49c3-809b-3a48e7f3dabe,UKHO ID,12160,UK Hydrographic Office,f52322f0-17dd-49c3-809b-3a48e7f3dabe
f53da8ad-070f-41a0-a42c-4a6894dff985,UKHO ID,12446,UK Hydrographic Office,f53da8ad-070f-41a0-a42c-4a6894dff985
f612b536-4959-4bc0-a71a-b5c2cdcdd98f,UKHO ID,9962,UK Hydrographic Office,f612b536-4959-4bc0-a71a-b5c2cdcdd98f
f754ff71-053a-4a89-8a90-5053af0ef3c3,UKHO ID,12513,UK Hydrographic Office,f754ff71-053a-4a89-8a90-5053af0ef3c3
f76410b4-2990-497d-9c0c-4d851174ac99,UKHO ID,11676,UK Hydrographic Office,f76410b4-2990-497d-9c0c-4d851174ac99
f77acfdb-82e0-4056-b1d6-65124bd42ce2,UKHO ID,12108,UK Hydrographic Office,f77acfdb-82e0-4056-b1d6-65124bd42ce2
f7c7fb1d-62ca-4254-9f9b-fa1b84cf2ab2,UKHO ID,7074,UK Hydrographic Office,f7c7fb1d-62ca-4254-9f9b-fa1b84cf2ab2
f7ed3e28-21c3-4462-9a65-3db429769501,UKHO ID,7036,UK Hydrographic Office,f7ed3e28-21c3-4462-9a65-3db429769501
f84fde16-226e-48b0-8e83-9891411cd4a5,UKHO ID,7456,UK Hydrographic Office,f84fde16-226e-48b0-8e83-9891411cd4a5
f8b6a39d-a59f-4bcd-bf29-d4773c84546c,UKHO ID,10015,UK Hydrographic Office,f8b6a39d-a59f-4bcd-bf29-d4773c84546c
f8eebcee-b541-46cb-bc4a-bfdf46278050,UKHO ID,11675,UK Hydrographic Office,f8eebcee-b541-46cb-bc4a-bfdf46278050
f96c32f8-aa04-492a-b1e4-7dc9c12128fe,UKHO ID,8225,UK Hydrographic Office,f96c32f8-aa04-492a-b1e4-7dc9c12128fe
fa039868-7c41-40f7-aa08-9acad15b05e2,UKHO ID,7171,UK Hydrographic Office,fa039868-7c41-40f7-aa08-9acad15b05e2
fa146a89-e09b-459c-8f52-590d08c9b120,UKHO ID,7160,UK Hydrographic Office,fa146a89-e09b-459c-8f52-590d08c9b120
fa2ab606-f7fe-41a2-8cc4-70ce9e66651f,UKHO ID,12454,UK Hydrographic Office,fa2ab606-f7fe-41a2-8cc4-70ce9e66651f
fa462145-e5d5-4106-afe8-03344957d893,UKHO ID,12356,UK Hydrographic Office,fa462145-e5d5-4106-afe8-03344957d893
fabbe6e3-fb0c-4196-a8f8-9425dfa7ce90,UKHO ID,58693,UK Hydrographic Office,fabbe6e3-fb0c-4196-a8f8-9425dfa7ce90
fae19fbd-6eba-472b-b8ec-e991e00e09ad,UKHO ID,9976,UK Hydrographic Office,fae19fbd-6eba-472b-b8ec-e991e00e09ad
fc1bb6e2-6865-4fbc-b49e-c788597566f0,UKHO ID,6987,UK Hydrographic Office,fc1bb6e2-6865-4fbc-b49e-c788597566f0
fc903745-2dac-466f-a760-fd94baecb809,UKHO ID,12183,UK Hydrographic Office,fc903745-2dac-466f-a760-fd94baecb809
fca37cbb-e2b9-4371-a5d0-f226d2429c4e,UKHO ID,11981,UK Hydrographic Office,fca37cbb-e2b9-4371-a5d0-f226d2429c4e
fcfbd123-2ac9-4886-a7aa-3ba3af77b0ec,UKHO ID,8229,UK Hydrographic Office,fcfbd123-2ac9-4886-a7aa-3ba3af77b0ec
fd544d85-56e7-4c1b-9823-659fcd4087e9,UKHO ID,9911,UK Hydrographic Office,fd544d85-56e7-4c1b-9823-659fcd4087e9
fd9cd289-1ae4-47ff-a63d-4d984c3d6839,UKHO ID,11917,UK Hydrographic Office,fd9cd289-1ae4-47ff-a63d-4d984c3d6839
fec48962-78bc-4088-a2bf-95ced202e1dc,UKHO ID,16130,UK Hydrographic Office,fec48962-78bc-4088-a2bf-95ced202e1dc
fee92a02-c7cd-4b9b-8d01-13f11f6f8b6a,UKHO ID,12505,UK Hydrographic Office,fee92a02-c7cd-4b9b-8d01-13f11f6f8b6a
ff47d343-5316-4574-a5f4-7ffdb0ba3d52,UKHO ID,11638,UK Hydrographic Office,ff47d343-5316-4574-a5f4-7ffdb0ba3d52
ff59693f-a108-4270-8fbd-0acd5b948370,UKHO ID,7507,UK Hydrographic Office,ff59693f-a108-4270-8fbd-0acd5b948370
